timestamp,flex1,flex2,flex3,flex4,flex5,pressure1,pressure2,acc_x,acc_y,acc_z,label
25,10,21,24,22,24,0.5409431012836425,0.7389971509126669,-0.023275125898803144,-1.0657998171348269,0.8756621757103666,STOP
26,10,29,27,15,22,0.4552176791152865,0.31933333658091534,0.2180696964065892,0.706559614369804,1.452190759057261,STOP
27,20,26,12,22,23,0.3541482918994356,0.44855558324923706,-0.8755744197597791,1.1960473824511106,-0.6093287578221811,STOP
28,19,20,14,15,21,0.7209575152308567,0.25757368726526414,-0.7210662235324206,0.14315122629838872,1.83710468383962,STOP
29,18,17,28,18,27,0.42034485066603805,0.775718636272007,0.26620752839772305,-0.04606427311628606,-0.5148918219936318,STOP
30,26,15,19,17,12,0.5012923991419111,0.26313811767186757,0.2549528529666668,0.42190291489983756,-1.0862746855762173,STOP
31,27,14,24,12,19,0.30023775966566574,0.29484081687223507,0.155739094250693,-0.6025887962589166,-2.5750915844640523,STOP
32,10,23,19,18,12,0.5738502912931671,0.6495641643190695,-0.8869261458589198,-0.42160005483098706,1.5938588936111828,STOP
33,24,14,11,28,15,0.47700050102202607,0.2671588771732423,0.5056425661642593,-1.5002494700180027,-0.2955002057698719,STOP
34,28,16,27,11,19,0.383898239105501,0.7369426145226381,0.04322750790990848,-0.7199972378000058,2.562214591036269,STOP
35,14,24,18,28,19,0.7032365079337013,0.5382564974469322,1.649596211474162,1.228745591711112,-1.530175112324754,STOP
36,16,15,27,16,16,0.2625006495449906,0.7024153022888284,-0.258121427167234,1.1878118403649025,-0.0224556381576268,STOP
37,15,24,22,26,26,0.4592851932488382,0.7098495658116513,0.8597084208060166,-0.7711356082060323,-0.2689557044752679,STOP
38,13,20,15,27,24,0.5884532975074817,0.3920170183631341,0.2529850551508711,0.5519665648130759,1.755767594308079,STOP
39,15,19,21,17,22,0.556605180855917,0.6194935445036727,0.9812677048851354,-0.5874524859633461,-0.7738251177229089,STOP
40,12,25,16,13,16,0.7681687250932814,0.5158072888382454,0.6054334923580929,-0.5272786384822625,-1.92820441495239,STOP
41,12,26,23,16,21,0.4448836838460317,0.7204497744678668,-1.606667979081885,-1.2664093126066807,1.0581553306825056,STOP
42,15,17,27,25,19,0.6636008049200064,0.4279272367115569,-1.6603353413272703,-0.33557497113054213,-0.06568032653556255,STOP
43,12,26,14,20,24,0.4779505779147645,0.2030760066334716,0.29228092943286305,0.7310567958712212,-0.3808838400336801,STOP
44,26,18,17,26,27,0.7110366539848929,0.525511668912656,-0.3900298783774022,-1.4215087989367887,0.2916528610347443,STOP
45,19,12,15,19,16,0.7964301755308019,0.21739812073421558,0.6261061173978137,-0.021915734549048476,-0.10147495750607051,STOP
46,28,12,12,10,13,0.32478565200106946,0.3837711019832656,-0.11430580731331998,1.3554081017613469,-1.0698290421005392,STOP
47,11,17,17,17,21,0.3512853783862545,0.7061005694167239,-0.46405293029667993,1.0042340185143772,-1.48485204541676,STOP
48,29,26,15,21,15,0.6489678845656792,0.580898852386876,-0.6359715797991278,-0.25466339533137505,0.1710719806626125,STOP
49,20,10,20,27,10,0.5103257111850815,0.5831865853922722,-1.2894602044487846,0.3025383878219138,0.4309589234421145,STOP
